,user_id,typeAccount,verified,territories,createdAt,role,status
16727,4349,USER,True,13,2021-10-12 09:32:27.548,OWNER,PRO
16730,4350,INVITATION,False,92,2021-10-12 10:06:39.805,OWNER,PRO
16731,4351,USER,True,92,2021-10-12 10:07:31.832,OWNER,PRO
16732,4352,USER,True,92,2021-10-12 10:08:32.217,OWNER,PRO
16733,4353,USER,True,13,2021-10-12 10:21:40.086,OWNER,PRO
16735,4354,USER,True,92,2021-10-12 12:38:51.323,EDITOR,PRO
16737,4355,USER,True,92,2021-10-12 12:39:36.958,EDITOR,PRO
16739,4356,INVITATION,False,13,2021-10-12 18:52:05.854,,PRO
16740,4357,INVITATION,False,44,2021-10-13 08:30:25.335,OWNER,PRO
16742,4358,USER,True,33,2021-10-13 12:44:13.744,EDITOR,PRO
16754,4359,USER,True,13,2021-10-13 14:46:39.493,OWNER,PRO
16757,4360,USER,True,44,2021-10-13 15:37:15.315,OWNER,PRO
16761,4362,INVITATION,False,94,2021-10-14 09:50:21.942,OWNER,PRO
16763,4363,INVITATION,False,94,2021-10-14 10:05:52.005,OWNER,PRO
16765,4364,USER,True,94,2021-10-14 10:08:22.062,OWNER,PRO
16767,4365,USER,True,75,2021-10-14 10:32:13.632,OWNER,PRO
16769,4366,USER,True,67,2021-10-14 12:19:19.452,READER,PRO
16772,4367,INVITATION,False,94,2021-10-14 14:36:28.562,OWNER,PRO
16774,4368,USER,True,94,2021-10-14 15:04:34.694,OWNER,PRO
16776,4369,USER,True,33,2021-10-14 15:24:13.562,OWNER,PRO
16779,4370,INVITATION,False,95,2021-10-14 15:37:05.413,OWNER,PRO
16803,4371,INVITATION,False,94,2021-10-14 15:41:03.719,EDITOR,PRO
16805,4372,INVITATION,False,95,2021-10-15 10:51:37.796,OWNER,PRO
16807,4373,USER,True,75,2021-10-15 12:30:57.996,OWNER,PRO
16809,4374,USER,True,77,2021-10-18 08:48:35.158,OWNER,PRO
16811,4375,USER,True,77,2021-10-18 08:49:13.049,OWNER,PRO
16813,4376,USER,True,77,2021-10-18 08:49:48.870,OWNER,PRO
16815,4377,INVITATION,False,77,2021-10-18 08:50:18.510,OWNER,PRO
16817,4378,INVITATION,False,77,2021-10-18 08:50:59.069,OWNER,PRO
16819,4379,INVITATION,False,77,2021-10-18 08:51:36.326,OWNER,PRO
16821,4380,USER,True,77,2021-10-18 08:52:06.624,OWNER,PRO
16823,4381,USER,True,77,2021-10-18 08:52:37.415,OWNER,PRO
16825,4382,USER,True,77,2021-10-18 08:53:19.061,OWNER,PRO
16827,4383,USER,True,77,2021-10-18 09:05:45.308,EDITOR,PRO
16829,4384,USER,True,77,2021-10-18 09:06:19.948,EDITOR,PRO
16831,4387,USER,True,78,2021-10-18 12:34:08.484,OWNER,PRO
16833,4388,USER,True,95,2021-10-18 13:42:05.172,OWNER,PRO
16835,4389,USER,True,06,2021-10-18 16:07:12.389,OWNER,PRO
16839,4390,USER,True,13,2021-10-19 07:46:04.961,OWNER,PRO
16841,4391,USER,True,13,2021-10-19 08:05:26.245,OWNER,PRO
16843,4392,USER,True,13,2021-10-19 10:04:46.624,OWNER,PRO
16845,4394,USER,True,67,2021-10-19 12:55:30.932,READER,PRO
16850,4395,USER,True,67,2021-10-19 12:56:27.200,READER,PRO
16855,4396,INVITATION,False,13,2021-10-19 13:00:03.248,OWNER,PRO
16857,4397,USER,True,13,2021-10-19 13:22:05.455,OWNER,PRO
16859,4398,INVITATION,False,94,2021-10-20 08:32:36.181,OWNER,PRO
16861,4399,USER,True,67,2021-10-20 09:17:50.860,OWNER,PRO
16866,4400,INVITATION,False,78,2021-10-20 09:40:11.184,EDITOR,PRO
16868,4401,INVITATION,False,78,2021-10-20 09:41:15.058,EDITOR,PRO
16870,4402,USER,True,78,2021-10-20 09:42:05.026,EDITOR,PRO
16872,4403,INVITATION,False,78,2021-10-20 09:42:43.972,EDITOR,PRO
16874,4404,USER,True,77,2021-10-20 15:28:17.415,OWNER,PRO
16876,4408,USER,True,13,2021-10-21 08:51:49.010,OWNER,PRO
16878,4409,USER,True,44,2021-10-21 09:05:42.255,OWNER,PRO
16900,4410,USER,True,77,2021-10-21 09:40:13.644,OWNER,PRO
16902,4411,USER,True,75,2021-10-21 09:50:03.969,OWNER,PRO
16905,4412,USER,True,95,2021-10-21 10:10:45.248,OWNER,PRO
16913,4413,USER,True,91,2021-10-21 11:34:07.324,OWNER,PRO
16915,4414,USER,True,06,2021-10-21 13:03:07.171,OWNER,PRO
16917,4415,USER,True,"06,33",2021-10-21 14:20:56.705,OWNER,PRO
16938,4416,USER,True,13,2021-10-21 15:08:52.602,OWNER,PRO
16940,4417,INVITATION,False,13,2021-10-22 08:22:24.999,OWNER,PRO
16944,4418,USER,True,13,2021-10-22 08:39:12.990,OWNER,PRO
16946,4419,USER,True,13,2021-10-22 09:01:12.484,OWNER,PRO
16952,4420,USER,True,91,2021-10-22 12:20:16.571,OWNER,PRO
16957,4421,USER,True,77,2021-10-22 12:54:48.949,OWNER,PRO
16964,4422,USER,True,95,2021-10-22 13:49:42.395,OWNER,PRO
16966,4423,USER,True,95,2021-10-22 15:11:01.667,OWNER,PRO
16968,4424,USER,False,2A,2021-10-22 16:09:11.445,OWNER,PRO
16969,4425,USER,True,77,2021-10-22 16:12:38.425,OWNER,PRO
16975,4426,INVITATION,False,78,2021-10-25 06:50:19.631,OWNER,PRO
16977,4427,INVITATION,False,94,2021-10-25 07:59:09.023,OWNER,PRO
16979,4428,USER,True,95,2021-10-25 07:59:14.402,OWNER,PRO
17005,4429,USER,True,95,2021-10-25 08:00:27.388,OWNER,PRO
17031,4430,USER,True,95,2021-10-25 08:02:14.111,OWNER,PRO
17057,4431,USER,True,95,2021-10-25 08:04:09.399,OWNER,PRO
17083,4432,USER,True,95,2021-10-25 08:09:59.139,OWNER,PRO
17109,4433,USER,True,77,2021-10-25 09:08:23.979,OWNER,PRO
17112,4434,INVITATION,False,94,2021-10-25 09:30:20.594,,PRO
17113,4435,INVITATION,False,94,2021-10-25 09:36:15.342,,PRO
17114,4436,INVITATION,False,94,2021-10-25 09:42:03.063,OWNER,PRO
17116,4437,INVITATION,False,94,2021-10-25 09:49:39.944,OWNER,PRO
17118,4438,INVITATION,False,94,2021-10-25 09:57:48.032,OWNER,PRO
17120,4439,USER,True,77,2021-10-25 10:14:37.897,OWNER,PRO
17137,4440,USER,True,77,2021-10-25 16:16:35.596,OWNER,PRO
17139,4441,USER,True,75,2021-10-26 07:41:58.514,OWNER,PRO
17141,4444,USER,True,75,2021-10-26 11:51:34.185,OWNER,PRO
17143,4445,USER,True,91,2021-10-26 11:58:22.469,OWNER,PRO
17155,4446,USER,True,36,2021-10-26 12:15:55.425,OWNER,PRO
17169,4447,USER,True,36,2021-10-26 12:33:12.600,OWNER,PRO
17183,4448,USER,True,93,2021-10-26 14:28:09.935,EDITOR,PRO
17185,4449,USER,True,36,2021-10-26 15:15:19.080,EDITOR,PRO
17192,4450,USER,True,36,2021-10-26 15:16:12.695,EDITOR,PRO
17196,4451,USER,True,36,2021-10-26 15:18:03.973,OWNER,PRO
17210,4452,USER,True,36,2021-10-26 15:20:32.882,EDITOR,PRO
17213,4453,USER,True,44,2021-10-27 09:34:47.409,OWNER,PRO
17216,4454,USER,True,75,2021-10-27 11:49:17.019,OWNER,PRO
17220,4455,INVITATION,False,77,2021-10-27 13:48:04.999,OWNER,PRO
17222,4456,USER,True,77,2021-10-27 14:42:35.267,OWNER,PRO
17224,4457,USER,True,06,2021-10-27 15:29:17.424,OWNER,PRO
17229,4459,USER,True,13,2021-10-28 08:46:29.469,OWNER,PRO
17271,4460,INVITATION,False,44,2021-10-28 09:38:58.411,EDITOR,PRO
17273,4461,INVITATION,False,44,2021-10-28 09:39:56.655,EDITOR,PRO
17275,4462,INVITATION,False,44,2021-10-28 09:41:30.374,EDITOR,PRO
17277,4463,INVITATION,False,44,2021-10-28 09:42:07.052,OWNER,PRO
17284,4464,INVITATION,False,44,2021-10-28 11:50:41.733,OWNER,PRO
17286,4465,INVITATION,False,67,2021-10-28 12:40:51.462,EDITOR,PRO
17291,4466,USER,True,67,2021-10-28 12:45:30.590,EDITOR,PRO
17296,4467,INVITATION,False,67,2021-10-28 12:46:22.937,EDITOR,PRO
17301,4468,USER,True,67,2021-10-28 12:47:19.195,EDITOR,PRO
17305,4469,INVITATION,False,67,2021-10-28 12:48:01.176,EDITOR,PRO
17309,4470,INVITATION,False,44,2021-10-28 12:48:47.327,OWNER,PRO
17311,4473,INVITATION,False,44,2021-10-28 15:02:56.264,OWNER,PRO
17313,4474,USER,True,77,2021-10-28 15:28:09.573,OWNER,PRO
17315,4475,USER,True,94,2021-10-28 15:28:57.570,OWNER,PRO
17317,4476,INVITATION,False,77,2021-10-28 20:33:07.582,OWNER,PRO
17320,4477,USER,True,63,2021-10-29 10:14:46.733,OWNER,PRO
17322,4478,USER,True,63,2021-10-29 11:12:25.654,EDITOR,PRO
17325,4479,INVITATION,False,63,2021-10-29 11:13:35.077,,PRO
17326,4480,USER,True,06,2021-11-02 10:41:37.720,OWNER,PRO
17328,4481,INVITATION,False,06,2021-11-02 14:30:15.218,OWNER,PRO
17333,4482,INVITATION,False,33,2021-11-02 15:49:55.227,OWNER,PRO
17335,4483,USER,True,"75,44",2021-11-02 17:00:19.377,OWNER,PRO
17338,4484,USER,True,44,2021-11-03 08:28:44.619,OWNER,PRO
17340,4485,USER,True,36,2021-11-03 08:36:27.936,EDITOR,PRO
17347,4486,USER,True,44,2021-11-03 08:54:07.975,OWNER,PRO
17349,4487,USER,True,67,2021-11-03 09:11:15.089,EDITOR,PRO
17352,4488,USER,True,36,2021-11-03 13:01:47.119,OWNER,PRO
17365,4489,USER,True,93,2021-11-03 14:21:20.927,OWNER,PRO
17367,4490,USER,True,33,2021-11-03 14:28:50.703,OWNER,PRO
17369,4492,USER,True,91,2021-11-03 14:42:27.088,OWNER,PRO
17371,4493,INVITATION,False,93,2021-11-03 14:54:21.326,OWNER,PRO
17373,4494,USER,True,67,2021-11-03 14:56:39.717,OWNER,PRO
17375,4495,INVITATION,False,93,2021-11-03 15:08:16.973,OWNER,PRO
17377,4496,INVITATION,False,93,2021-11-03 15:09:10.517,OWNER,PRO
17379,4497,INVITATION,False,93,2021-11-03 15:09:53.038,OWNER,PRO
17381,4498,USER,True,94,2021-11-03 15:14:49.253,OWNER,PRO
17383,4499,USER,True,77,2021-11-03 15:15:21.561,OWNER,PRO
17390,4500,INVITATION,False,93,2021-11-03 16:39:50.918,OWNER,PRO
17392,4501,INVITATION,False,93,2021-11-03 16:40:41.266,OWNER,PRO
17394,4502,USER,False,93,2021-11-03 16:41:22.991,EDITOR,PRO
17396,4503,USER,True,94,2021-11-03 18:12:56.989,OWNER,PRO
17400,4504,USER,True,33,2021-11-04 09:43:40.963,EDITOR,PRO
17402,4507,INVITATION,False,13,2021-11-04 10:48:25.388,OWNER,PRO
17404,4516,USER,True,13,2021-11-04 13:19:36.535,OWNER,PRO
17408,4518,INVITATION,False,44,2021-11-04 13:25:45.386,OWNER,PRO
17412,4525,USER,True,67,2021-11-04 16:28:39.964,EDITOR,PRO
17416,4526,USER,True,67,2021-11-04 16:29:16.273,EDITOR,PRO
17420,4527,INVITATION,False,94,2021-11-04 16:50:16.373,OWNER,PRO
17422,4537,INVITATION,False,44,2021-11-05 09:19:07.265,OWNER,PRO
17424,4539,USER,True,33,2021-11-05 10:33:08.688,OWNER,PRO
17427,4540,USER,True,33,2021-11-05 10:35:16.589,EDITOR,PRO
17430,4541,USER,True,95,2021-11-05 11:28:45.228,EDITOR,PRO
17436,4548,INVITATION,False,92,2021-11-06 12:55:09.279,OWNER,PRO
17439,4554,USER,True,44,2021-11-08 08:12:45.308,OWNER,PRO
17441,4555,USER,True,63,2021-11-08 09:23:34.759,OWNER,PRO
17468,4556,USER,True,76,2021-11-08 09:35:22.466,OWNER,PRO
17470,4559,USER,True,36,2021-11-08 10:50:52.133,EDITOR,PRO
17475,4560,USER,True,36,2021-11-08 10:58:59.362,EDITOR,PRO
17478,4561,INVITATION,False,77,2021-11-08 11:39:49.957,OWNER,PRO
17484,4562,INVITATION,False,67,2021-11-08 14:19:00.809,OWNER,PRO
17486,4563,USER,True,06,2021-11-08 15:45:07.774,OWNER,PRO
17489,4564,USER,True,06,2021-11-08 16:15:33.147,OWNER,PRO
17491,4567,USER,True,44,2021-11-09 08:28:15.164,OWNER,PRO
17495,4568,USER,True,44,2021-11-09 08:56:32.201,OWNER,PRO
17501,4570,USER,True,92,2021-11-09 09:25:25.407,EDITOR,PRO
17544,4571,USER,False,92,2021-11-09 09:57:05.680,EDITOR,PRO
17564,4573,INVITATION,False,44,2021-11-09 10:46:32.478,OWNER,PRO
17566,4574,USER,True,13,2021-11-09 10:58:34.987,OWNER,PRO
17569,4575,USER,True,44,2021-11-09 14:09:51.094,OWNER,PRO
17572,4576,USER,True,91,2021-11-10 07:49:35.999,EDITOR,PRO
17576,4577,USER,True,91,2021-11-10 07:55:11.319,OWNER,PRO
17578,4578,INVITATION,False,91,2021-11-10 07:59:48.658,OWNER,PRO
17582,4579,INVITATION,False,13,2021-11-10 09:18:59.655,OWNER,PRO
17584,4580,USER,True,92,2021-11-10 09:43:07.083,EDITOR,PRO
17587,4581,INVITATION,False,91,2021-11-10 10:36:50.698,OWNER,PRO
17592,4582,USER,True,63,2021-11-10 12:01:51.143,EDITOR,PRO
17595,4583,INVITATION,False,94,2021-11-10 12:46:31.195,OWNER,PRO
17599,4584,INVITATION,False,94,2021-11-10 12:47:06.162,OWNER,PRO
17603,4585,INVITATION,False,94,2021-11-10 12:47:35.762,OWNER,PRO
17607,4586,USER,True,36,2021-11-10 13:28:10.064,EDITOR,PRO
17610,4587,INVITATION,False,36,2021-11-10 13:28:58.603,,PRO
17611,4588,USER,True,36,2021-11-10 13:29:56.354,EDITOR,PRO
17614,4589,INVITATION,False,36,2021-11-10 13:30:48.601,EDITOR,PRO
17620,4590,USER,True,36,2021-11-10 13:33:00.990,EDITOR,PRO
17633,4591,INVITATION,False,44,2021-11-10 13:43:33.553,OWNER,PRO
17635,4592,USER,True,15,2021-11-10 17:32:44.112,OWNER,PRO
17638,4599,INVITATION,False,44,2021-11-15 08:30:30.928,OWNER,PRO
17640,4600,USER,True,76,2021-11-15 09:51:16.770,OWNER,PRO
17645,4602,INVITATION,False,78,2021-11-15 10:12:58.973,EDITOR,PRO
17647,4604,INVITATION,False,78,2021-11-15 13:28:29.772,OWNER,PRO
17649,4605,USER,True,33,2021-11-15 14:21:07.829,OWNER,PRO
17652,4606,USER,True,78,2021-11-15 14:32:07.664,OWNER,PRO
17657,4608,INVITATION,False,78,2021-11-15 16:08:41.314,EDITOR,PRO
17659,4613,USER,True,44,2021-11-16 08:01:03.475,OWNER,PRO
17662,4614,INVITATION,False,13,2021-11-16 09:15:25.053,OWNER,PRO
17664,4615,INVITATION,False,67,2021-11-16 09:32:16.210,OWNER,PRO
17666,4617,INVITATION,False,33,2021-11-16 11:03:44.040,OWNER,PRO
17668,4618,USER,True,06,2021-11-16 12:54:04.002,EDITOR,PRO
17671,4619,USER,True,13,2021-11-16 13:13:01.374,OWNER,PRO
17673,4620,USER,True,13,2021-11-16 13:13:18.052,OWNER,PRO
17675,4623,USER,True,13,2021-11-16 14:27:08.906,OWNER,PRO
17678,4624,USER,True,75,2021-11-16 15:11:57.237,OWNER,PRO
17686,4625,USER,True,44,2021-11-16 15:27:18.043,OWNER,PRO
17714,4627,USER,True,77,2021-11-17 09:26:52.669,OWNER,PRO
17722,4628,USER,True,95,2021-11-17 09:34:51.219,OWNER,PRO
17724,4629,INVITATION,False,78,2021-11-17 09:50:47.861,EDITOR,PRO
17726,4630,USER,True,78,2021-11-17 09:57:47.530,OWNER,PRO
17728,4631,USER,True,77,2021-11-17 10:09:03.524,OWNER,PRO
17730,4634,INVITATION,False,36,2021-11-17 13:24:00.695,OWNER,PRO
17738,4635,USER,True,78,2021-11-17 15:26:25.536,OWNER,PRO
17745,4636,INVITATION,False,34,2021-11-17 15:30:11.992,OWNER,PRO
17747,4637,USER,True,06,2021-11-17 15:37:26.539,OWNER,PRO
17759,4638,USER,True,06,2021-11-17 15:40:37.667,OWNER,PRO
17771,4639,USER,True,44,2021-11-17 15:45:13.477,OWNER,PRO
17775,4640,USER,True,63,2021-11-17 16:49:05.868,EDITOR,PRO
17778,4641,INVITATION,False,06,2021-11-17 17:15:50.279,EDITOR,PRO
17784,4642,USER,True,06,2021-11-17 17:17:20.535,OWNER,PRO
17796,4643,USER,True,06,2021-11-17 17:18:29.170,OWNER,PRO
17808,4644,USER,True,06,2021-11-17 17:19:44.601,OWNER,PRO
17820,4647,INVITATION,False,78,2021-11-18 09:37:23.711,OWNER,PRO
17822,4648,USER,True,06,2021-11-18 10:31:39.292,EDITOR,PRO
17824,4649,INVITATION,False,44,2021-11-18 10:52:01.266,OWNER,PRO
17852,4650,INVITATION,False,44,2021-11-18 10:52:02.244,EDITOR,PRO
17857,4651,INVITATION,False,15,2021-11-18 11:22:48.161,EDITOR,PRO
17859,4652,INVITATION,False,75,2021-11-18 13:08:27.107,OWNER,PRO
17861,4653,USER,True,75,2021-11-18 13:09:45.486,OWNER,PRO
17863,4655,INVITATION,False,44,2021-11-18 14:53:20.768,OWNER,PRO
17867,4657,USER,True,91,2021-11-19 08:58:23.766,OWNER,PRO
17869,4658,INVITATION,False,06,2021-11-19 10:00:32.574,OWNER,PRO
17873,4660,INVITATION,False,34,2021-11-19 13:44:59.484,OWNER,PRO
17875,4661,USER,True,34,2021-11-19 14:19:45.489,OWNER,PRO
17878,4662,USER,True,34,2021-11-19 14:28:19.360,OWNER,PRO
17883,4663,INVITATION,False,34,2021-11-19 14:29:06.645,OWNER,PRO
17888,4664,INVITATION,False,06,2021-11-19 14:41:17.265,EDITOR,PRO
17907,4665,USER,True,75,2021-11-19 15:03:51.337,EDITOR,PRO
17909,4666,USER,True,34,2021-11-19 15:08:13.408,OWNER,PRO
17911,4667,INVITATION,False,44,2021-11-19 15:31:35.885,OWNER,PRO
17915,4671,USER,True,95,2021-11-22 08:56:27.959,OWNER,PRO
17917,4672,USER,True,06,2021-11-22 09:28:04.370,READER,PRO
17919,4673,USER,True,95,2021-11-22 09:48:01.223,OWNER,PRO
17923,4674,USER,True,75,2021-11-22 13:52:01.310,OWNER,PRO
17925,4675,USER,True,91,2021-11-22 15:19:38.332,OWNER,PRO
17927,4676,USER,True,78,2021-11-22 15:22:11.202,OWNER,PRO
17939,4677,INVITATION,False,78,2021-11-22 15:39:29.516,OWNER,PRO
17941,4678,INVITATION,False,77,2021-11-22 15:42:23.076,OWNER,PRO
17964,4679,USER,True,78,2021-11-22 15:44:24.289,OWNER,PRO
17967,4680,INVITATION,False,06,2021-11-22 16:21:31.149,,PRO
17968,4681,INVITATION,False,06,2021-11-22 16:24:18.083,,PRO
17969,4682,INVITATION,False,78,2021-11-22 17:09:36.402,,PRO
17970,4683,USER,True,95,2021-11-22 17:10:33.115,OWNER,PRO
17972,4684,INVITATION,False,78,2021-11-22 17:18:14.210,EDITOR,PRO
17974,4685,USER,True,34,2021-11-23 09:56:41.724,OWNER,PRO
17976,4686,USER,True,67,2021-11-23 10:27:50.572,OWNER,PRO
17981,4687,USER,True,94,2021-11-23 11:44:56.075,EDITOR,PRO
17983,4688,USER,True,36,2021-11-23 13:02:57.245,OWNER,PRO
17993,4689,INVITATION,False,94,2021-11-23 13:25:20.760,OWNER,PRO
17995,4690,USER,True,67,2021-11-23 13:46:33.988,EDITOR,PRO
18007,4691,INVITATION,False,94,2021-11-23 14:02:02.129,OWNER,PRO
18009,4692,USER,True,75,2021-11-23 14:29:51.474,EDITOR,PRO
18011,4693,INVITATION,False,36,2021-11-23 14:59:28.301,,PRO
18012,4694,USER,True,13,2021-11-23 15:22:07.909,READER,PRO
18016,4695,INVITATION,False,77,2021-11-23 16:45:08.090,OWNER,PRO
18018,4698,INVITATION,False,77,2021-11-23 20:45:09.241,OWNER,PRO
18021,4699,USER,True,13,2021-11-24 09:09:50.043,EDITOR,PRO
18063,4702,USER,True,06,2021-11-24 10:04:43.832,OWNER,PRO
18081,4703,USER,True,06,2021-11-24 10:07:09.961,EDITOR,PRO
18086,4704,USER,True,06,2021-11-24 10:08:20.946,EDITOR,PRO
18091,4705,USER,True,06,2021-11-24 10:10:06.253,EDITOR,PRO
18102,4706,USER,True,06,2021-11-24 10:11:43.443,EDITOR,PRO
18111,4707,USER,True,06,2021-11-24 10:17:31.264,READER,PRO
18129,4708,USER,True,06,2021-11-24 10:23:16.293,READER,PRO
18147,4709,USER,True,06,2021-11-24 10:25:11.240,READER,PRO
18165,4710,USER,True,06,2021-11-24 10:25:55.677,READER,PRO
18183,4711,INVITATION,False,06,2021-11-24 10:26:40.902,READER,PRO
18201,4712,USER,True,06,2021-11-24 10:27:26.119,READER,PRO
18219,4713,USER,True,06,2021-11-24 10:28:09.428,READER,PRO
18237,4714,USER,True,06,2021-11-24 10:30:22.874,READER,PRO
18255,4715,USER,True,06,2021-11-24 10:31:07.913,READER,PRO
18273,4716,INVITATION,False,06,2021-11-24 10:31:48.372,READER,PRO
18291,4717,USER,True,06,2021-11-24 10:32:30.841,READER,PRO
18309,4718,INVITATION,False,06,2021-11-24 10:33:09.944,READER,PRO
18327,4719,USER,True,06,2021-11-24 10:35:10.705,READER,PRO
18345,4720,USER,True,06,2021-11-24 10:35:52.140,READER,PRO
18363,4721,USER,True,06,2021-11-24 10:36:36.187,READER,PRO
18381,4722,USER,True,06,2021-11-24 10:37:21.816,READER,PRO
18399,4723,INVITATION,False,06,2021-11-24 10:38:17.999,READER,PRO
18417,4724,INVITATION,False,06,2021-11-24 10:38:58.205,READER,PRO
18435,4725,INVITATION,False,06,2021-11-24 10:39:29.459,READER,PRO
18453,4726,USER,True,06,2021-11-24 10:40:19.930,READER,PRO
18471,4727,INVITATION,False,06,2021-11-24 10:40:58.587,READER,PRO
18489,4728,USER,True,06,2021-11-24 10:41:49.601,READER,PRO
18507,4729,USER,True,06,2021-11-24 10:42:28.659,READER,PRO
18525,4730,USER,True,06,2021-11-24 10:43:04.142,READER,PRO
18543,4731,USER,True,06,2021-11-24 10:43:54.555,READER,PRO
18561,4732,USER,True,06,2021-11-24 10:44:36.631,READER,PRO
18579,4733,USER,True,06,2021-11-24 10:45:09.904,READER,PRO
18597,4734,USER,True,06,2021-11-24 10:45:47.752,READER,PRO
18615,4735,INVITATION,False,06,2021-11-24 10:46:36.463,READER,PRO
18633,4736,USER,True,44,2021-11-24 10:47:11.478,OWNER,PRO
18642,4737,INVITATION,False,06,2021-11-24 10:47:13.823,READER,PRO
18660,4738,USER,True,06,2021-11-24 10:47:48.767,READER,PRO
18678,4739,USER,True,06,2021-11-24 10:48:27.271,READER,PRO
18696,4740,USER,True,06,2021-11-24 10:49:08.590,READER,PRO
18714,4741,USER,True,36,2021-11-24 12:10:44.525,OWNER,PRO
18721,4742,USER,True,44,2021-11-24 12:32:46.986,OWNER,PRO
18730,4743,INVITATION,False,44,2021-11-24 12:37:08.528,EDITOR,PRO
18739,4744,INVITATION,False,44,2021-11-24 12:38:30.597,EDITOR,PRO
18748,4745,USER,True,44,2021-11-24 13:08:57.477,OWNER,PRO
18757,4746,USER,True,94,2021-11-24 13:13:38.008,OWNER,PRO
18759,4747,INVITATION,False,94,2021-11-24 13:29:54.551,OWNER,PRO
18761,4748,INVITATION,False,94,2021-11-24 13:47:48.495,OWNER,PRO
18763,4749,USER,True,06,2021-11-24 13:59:29.381,OWNER,PRO
18976,4750,INVITATION,False,94,2021-11-24 14:02:47.967,EDITOR,PRO
18978,4751,INVITATION,False,94,2021-11-24 14:03:16.012,EDITOR,PRO
18980,4752,INVITATION,False,06,2021-11-24 14:26:22.610,READER,PRO
18992,4753,INVITATION,False,06,2021-11-24 14:28:36.930,READER,PRO
19004,4754,USER,True,06,2021-11-24 14:29:35.652,READER,PRO
19016,4755,USER,True,06,2021-11-24 14:30:43.705,READER,PRO
19028,4756,INVITATION,False,06,2021-11-24 14:35:17.495,READER,PRO
19040,4757,USER,True,06,2021-11-24 14:38:23.735,READER,PRO
19052,4758,USER,True,06,2021-11-24 14:49:06.728,OWNER,PRO
19265,4759,USER,True,06,2021-11-24 14:49:52.758,READER,PRO
19277,4760,USER,True,06,2021-11-24 14:50:26.409,OWNER,PRO
19490,4761,USER,True,06,2021-11-24 14:54:44.472,READER,PRO
19502,4762,USER,True,06,2021-11-24 14:59:37.597,READER,PRO
19514,4763,INVITATION,False,06,2021-11-24 15:03:00.692,READER,PRO
19526,4764,INVITATION,False,06,2021-11-24 15:05:54.968,READER,PRO
19538,4765,INVITATION,False,06,2021-11-24 15:07:01.037,READER,PRO
19550,4766,USER,True,06,2021-11-24 15:09:12.264,READER,PRO
19562,4767,INVITATION,False,06,2021-11-24 15:11:28.094,READER,PRO
19574,4768,USER,True,15,2021-11-24 15:11:49.792,OWNER,PRO
19581,4769,INVITATION,False,06,2021-11-24 15:26:44.875,OWNER,PRO
19583,4770,USER,True,15,2021-11-24 16:15:17.601,OWNER,PRO
19591,4771,INVITATION,False,15,2021-11-24 16:17:22.416,OWNER,PRO
19599,4772,USER,True,94,2021-11-24 17:10:15.375,OWNER,PRO
19601,4773,INVITATION,False,77,2021-11-24 17:18:01.481,,PRO
19602,4774,USER,True,95,2021-11-24 17:23:59.130,OWNER,PRO
19614,4775,USER,True,94,2021-11-24 17:56:25.016,OWNER,PRO
19616,4776,INVITATION,False,06,2021-11-25 02:20:01.554,EDITOR,PRO
19620,4777,USER,True,77,2021-11-25 08:41:17.575,OWNER,PRO
19622,4778,USER,True,94,2021-11-25 08:49:30.804,OWNER,PRO
19624,4779,INVITATION,False,94,2021-11-25 08:50:27.496,READER,PRO
19626,4780,USER,True,36,2021-11-25 10:19:37.088,OWNER,PRO
19630,4781,USER,True,78,2021-11-25 10:34:43.601,OWNER,PRO
19632,4782,USER,True,77,2021-11-25 10:41:23.510,OWNER,PRO
19637,4783,USER,True,06,2021-11-25 12:57:54.138,OWNER,PRO
19655,4784,INVITATION,False,75,2021-11-25 13:14:08.899,OWNER,PRO
19658,4785,USER,True,75,2021-11-25 14:15:03.983,OWNER,PRO
19660,4786,USER,True,75,2021-11-25 14:54:29.203,OWNER,PRO
19662,4787,USER,True,36,2021-11-25 15:38:36.759,EDITOR,PRO
19673,4788,USER,True,36,2021-11-25 15:39:20.268,EDITOR,PRO
19684,4789,INVITATION,False,36,2021-11-25 15:40:00.984,EDITOR,PRO
19695,4790,INVITATION,False,36,2021-11-25 15:40:51.518,EDITOR,PRO
19706,4793,USER,True,13,2021-11-26 09:13:52.676,READER,PRO
19710,4794,INVITATION,False,13,2021-11-26 09:15:20.874,READER,PRO
19714,4795,INVITATION,False,13,2021-11-26 09:16:31.122,READER,PRO
19718,4796,INVITATION,False,13,2021-11-26 09:17:33.290,READER,PRO
19722,4797,USER,True,13,2021-11-26 09:18:50.697,READER,PRO
19726,4798,INVITATION,False,34,2021-11-26 10:11:06.219,,PRO
19727,4799,INVITATION,False,92,2021-11-26 13:42:12.721,EDITOR,PRO
19730,4800,INVITATION,False,92,2021-11-26 13:46:58.897,EDITOR,PRO
19733,4801,USER,True,92,2021-11-26 13:51:57.482,EDITOR,PRO
19736,4802,INVITATION,False,92,2021-11-26 13:54:03.164,EDITOR,PRO
19739,4803,INVITATION,False,78,2021-11-26 13:58:25.752,OWNER,PRO
19741,4804,INVITATION,False,06,2021-11-26 14:08:59.540,OWNER,PRO
19745,4805,INVITATION,False,92,2021-11-26 14:15:23.877,EDITOR,PRO
19748,4806,INVITATION,False,92,2021-11-26 14:17:29.209,EDITOR,PRO
