,departement,statut,Nb_services,territory
1137,Paris,1,1,75
1138,Paris,1,1,75
1139,Paris,1,1,75
1140,Paris,1,1,75
1141,Paris,1,1,75
1142,Paris,1,1,75
1143,Paris,1,1,75
1144,Paris,1,1,75
1145,Paris,1,1,75
1146,Paris,1,1,75
1147,Paris,1,1,75
1148,Paris,1,1,75
1149,Paris,1,1,75
1150,Paris,1,1,75
1151,Paris,1,1,75
1152,Paris,1,1,75
1153,Paris,1,1,75
1154,Paris,1,1,75
1155,Paris,1,1,75
1156,Paris,1,1,75
1157,Paris,1,1,75
1158,Paris,1,1,75
1159,Paris,1,1,75
1160,Paris,1,1,75
1161,Paris,1,1,75
1162,Paris,1,1,75
1163,Paris,1,1,75
1164,Paris,1,1,75
1165,Paris,1,1,75
1166,Paris,1,1,75
1167,Paris,1,1,75
1168,Paris,1,1,75
1169,Paris,1,1,75
1170,Paris,1,1,75
1171,Paris,1,1,75
1172,Paris,1,1,75
1173,Paris,1,1,75
1174,Paris,1,1,75
1175,Paris,1,1,75
1176,Paris,1,1,75
1177,Paris,1,1,75
1178,Paris,1,1,75
1179,Paris,1,3,75
1180,Paris,1,4,75
1181,Paris,2,2,75
1182,Paris,1,8,75
1183,Paris,1,2,75
1184,Paris,0,3,75
1185,Paris,1,4,75
1186,Paris,1,3,75
1187,Paris,1,2,75
1188,Paris,1,2,75
1189,Paris,1,2,75
1190,Paris,1,3,75
1191,Paris,1,2,75
1192,Paris,1,3,75
1193,Paris,1,1,75
1194,Paris,1,2,75
1195,Paris,1,3,75
1196,Paris,1,1,75
1197,Paris,1,1,75
1198,Paris,1,1,75
1199,Paris,1,1,75
1200,Paris,1,1,75
1201,Paris,1,1,75
1202,Paris,1,1,75
1203,Paris,1,1,75
1204,Paris,1,1,75
1205,Paris,1,1,75
1206,Paris,1,1,75
1207,Paris,1,1,75
1208,Paris,1,1,75
1209,Paris,1,1,75
1210,Paris,1,1,75
1211,Paris,1,1,75
1212,Paris,1,1,75
1213,Paris,1,1,75
1214,Paris,1,1,75
1215,Paris,1,1,75
1216,Paris,2,1,75
1217,Paris,1,1,75
1218,Paris,1,1,75
1219,Paris,2,1,75
1220,Paris,1,1,75
1221,Paris,1,1,75
1222,Paris,1,1,75
1223,Paris,1,1,75
1224,Paris,1,21,75
1225,Paris,1,6,75
1226,Paris,2,1,75
1227,Paris,1,1,75
1228,Paris,1,1,75
1229,Paris,1,4,75
1230,Paris,1,4,75
1231,Paris,1,2,75
1232,Paris,1,2,75
1233,Paris,0,1,75
1234,Paris,1,1,75
1235,Paris,1,1,75
1236,Paris,1,2,75
1237,Paris,1,1,75
1238,Paris,1,1,75
1239,Paris,1,1,75
1240,Paris,1,1,75
1241,Paris,1,1,75
1242,Paris,1,1,75
1243,Paris,1,1,75
1244,Paris,1,1,75
1245,Paris,1,1,75
1246,Paris,1,1,75
1247,Paris,1,1,75
1248,Paris,1,1,75
1249,Paris,1,1,75
1250,Paris,1,1,75
1251,Paris,1,1,75
1252,Paris,1,1,75
1253,Paris,1,1,75
1254,Paris,1,1,75
1255,Paris,1,1,75
1256,Paris,1,1,75
1257,Paris,1,1,75
1258,Paris,1,1,75
1259,Paris,1,1,75
1260,Paris,1,1,75
1261,Paris,1,1,75
1262,Paris,1,1,75
1263,Paris,1,1,75
1264,Paris,1,1,75
1265,Paris,1,1,75
1266,Paris,1,1,75
1267,Paris,1,1,75
1268,Paris,1,1,75
1269,Paris,1,1,75
1270,Paris,1,1,75
1271,Paris,1,1,75
1272,Paris,1,1,75
1273,Paris,1,1,75
1274,Paris,1,1,75
1275,Paris,1,1,75
1276,Paris,1,1,75
1277,Paris,1,1,75
1278,Paris,1,1,75
1279,Paris,1,1,75
1280,Paris,1,1,75
1281,Paris,1,1,75
1282,Paris,1,1,75
1283,Paris,1,1,75
1284,Paris,1,1,75
1285,Paris,1,1,75
1286,Paris,1,1,75
1287,Paris,1,1,75
1288,Paris,1,1,75
1289,Paris,1,1,75
1290,Paris,1,1,75
1291,Paris,1,1,75
1292,Paris,1,1,75
1293,Paris,1,1,75
1294,Paris,1,1,75
1295,Paris,1,1,75
1296,Paris,1,1,75
1297,Paris,1,1,75
1298,Seine-Saint-Denis,1,1,93
1299,Paris,1,1,75
1300,Paris,1,1,75
1301,Paris,1,1,75
1302,Paris,1,1,75
1303,Paris,1,1,75
1304,Paris,1,1,75
1305,Paris,1,1,75
1306,Paris,1,1,75
1307,Paris,1,1,75
1308,Paris,1,1,75
1309,Paris,1,1,75
1310,Paris,1,1,75
1311,Paris,1,1,75
1312,Paris,1,1,75
1313,Paris,1,1,75
1314,Paris,1,1,75
1315,Paris,1,1,75
1316,Paris,1,1,75
1317,Paris,1,1,75
1318,Paris,1,1,75
1319,Paris,1,1,75
1320,Paris,1,1,75
1321,Paris,1,1,75
1322,Paris,1,1,75
1323,Paris,1,1,75
1324,Paris,1,1,75
1325,Paris,1,1,75
1326,Paris,1,1,75
1327,Paris,1,1,75
1328,Paris,1,1,75
1329,Paris,1,1,75
1330,Paris,1,1,75
1331,Paris,1,1,75
1332,Paris,1,1,75
1333,Paris,1,1,75
1334,Paris,1,1,75
1335,Paris,1,1,75
1336,Paris,1,1,75
1337,Paris,1,1,75
1338,Paris,1,1,75
1339,Paris,1,1,75
1340,Paris,1,1,75
1341,Paris,1,1,75
1342,Paris,1,1,75
1343,Paris,1,1,75
1344,Paris,1,1,75
1345,Paris,1,1,75
1346,Paris,1,1,75
1347,Paris,1,1,75
1348,Paris,1,1,75
1349,Paris,1,1,75
1350,Paris,1,1,75
1351,Paris,1,1,75
1352,Paris,1,1,75
1353,Paris,1,1,75
1354,Paris,1,1,75
1355,Paris,1,1,75
1356,Paris,1,1,75
1357,Paris,1,1,75
1358,Paris,1,1,75
1359,Paris,1,1,75
1360,Paris,1,1,75
1361,Paris,1,1,75
1362,Paris,1,1,75
1363,Paris,1,1,75
1364,Paris,1,1,75
1365,Paris,1,1,75
1366,Paris,1,1,75
1367,Paris,1,1,75
1368,Paris,1,1,75
1369,Paris,1,1,75
1370,Paris,1,1,75
1371,Paris,1,1,75
1372,Paris,1,1,75
1373,Paris,1,1,75
1374,Paris,1,1,75
1375,Paris,1,1,75
1376,Paris,1,1,75
1377,Paris,1,1,75
1378,Paris,1,1,75
1379,Paris,1,1,75
1380,Paris,1,1,75
1381,Paris,1,1,75
1382,Paris,1,1,75
1383,Paris,1,1,75
1384,Paris,1,1,75
1385,Paris,1,1,75
1386,Paris,1,1,75
1387,Paris,1,1,75
1388,Paris,1,1,75
1389,Paris,1,1,75
1390,Paris,1,1,75
1391,Paris,1,1,75
1392,Paris,1,1,75
1393,Paris,1,1,75
1394,Paris,1,1,75
1395,Paris,1,1,75
1396,Paris,1,1,75
1397,Paris,1,1,75
1398,Paris,1,1,75
1399,Paris,1,1,75
1400,Paris,1,1,75
1401,Paris,1,1,75
1402,Paris,1,1,75
1403,Paris,1,1,75
1404,Paris,1,1,75
1405,Paris,1,1,75
1406,Paris,1,1,75
1407,Paris,1,1,75
1408,Paris,1,1,75
1409,Paris,1,1,75
1410,Paris,1,1,75
1411,Paris,1,1,75
1412,Paris,1,1,75
1413,Paris,1,1,75
1414,Paris,1,1,75
1415,Paris,1,1,75
1416,Paris,1,1,75
1417,Paris,1,1,75
1418,Paris,1,1,75
1419,Paris,1,1,75
1420,Paris,1,1,75
1421,Paris,1,1,75
1422,Paris,1,1,75
1423,Paris,1,1,75
1424,Paris,1,1,75
1425,Paris,1,1,75
1426,Paris,1,1,75
1427,Paris,1,1,75
1428,Paris,1,1,75
1429,Paris,1,1,75
1430,Paris,1,1,75
1431,Paris,1,1,75
1432,Paris,1,1,75
1433,Paris,1,1,75
1434,Paris,1,1,75
1435,Paris,1,1,75
1436,Paris,1,1,75
1437,Paris,1,1,75
1438,Paris,1,1,75
1439,Paris,1,1,75
1440,Paris,1,1,75
1441,Paris,1,1,75
1442,Paris,1,1,75
1443,Paris,1,1,75
1444,Paris,1,1,75
1445,Paris,1,1,75
1446,Paris,1,1,75
1447,Paris,1,1,75
1448,Paris,1,1,75
1449,Paris,1,1,75
1450,Paris,1,1,75
1451,Paris,1,1,75
1452,Paris,1,1,75
1453,Paris,1,1,75
1454,Paris,1,1,75
1455,Paris,1,1,75
1456,Paris,1,1,75
1457,Paris,1,1,75
1458,Paris,1,1,75
1459,Paris,1,1,75
1460,Paris,1,1,75
1461,Paris,1,1,75
1462,Paris,1,1,75
1463,Paris,1,1,75
1464,Paris,1,1,75
1465,Paris,1,1,75
1466,Paris,1,1,75
1467,Paris,1,1,75
1468,Paris,1,1,75
1469,Paris,1,1,75
1470,Paris,1,1,75
1471,Paris,1,1,75
1472,Paris,1,1,75
1473,Paris,1,1,75
1474,Paris,1,1,75
1475,Paris,1,1,75
1476,Paris,1,1,75
1477,Paris,1,1,75
1478,Paris,1,1,75
1479,Paris,1,1,75
1480,Paris,1,1,75
1481,Paris,1,1,75
1482,Paris,1,1,75
1483,Paris,1,1,75
1484,Paris,1,1,75
1485,Paris,1,1,75
1486,Paris,1,1,75
1487,Paris,1,1,75
1488,Paris,1,1,75
1489,Paris,1,1,75
1490,Paris,1,1,75
1491,Paris,1,1,75
1492,Paris,1,1,75
1493,Paris,1,1,75
1494,Paris,1,1,75
1495,Paris,1,1,75
1496,Paris,1,1,75
1497,Paris,1,1,75
1498,Paris,1,1,75
1499,Paris,1,1,75
1500,Paris,1,1,75
1501,Paris,1,1,75
1502,Paris,1,1,75
1503,Paris,1,1,75
1504,Paris,1,1,75
1505,Paris,1,1,75
1506,Paris,1,1,75
1507,Paris,1,1,75
1508,Paris,1,1,75
1509,Paris,1,1,75
1510,Paris,1,1,75
1511,Paris,1,1,75
1512,Paris,1,1,75
1513,Paris,1,1,75
1514,Paris,1,1,75
1515,Paris,1,1,75
1516,Paris,1,1,75
1517,Paris,1,1,75
1518,Paris,1,1,75
1519,Paris,1,1,75
1520,Paris,1,1,75
1521,Paris,1,1,75
1522,Paris,1,1,75
1523,Paris,1,1,75
1524,Paris,1,1,75
1525,Paris,1,1,75
1526,Paris,1,1,75
1527,Paris,1,1,75
1528,Paris,1,1,75
1529,Paris,1,1,75
1530,Paris,1,1,75
1531,Paris,1,1,75
1532,Paris,1,1,75
1533,Paris,1,1,75
1534,Paris,1,1,75
1535,Paris,1,1,75
1536,Paris,1,1,75
1537,Paris,1,1,75
1538,Paris,1,1,75
1539,Paris,1,1,75
1540,Paris,1,1,75
1541,Paris,1,1,75
1542,Paris,1,1,75
1543,Paris,1,1,75
1544,Paris,1,1,75
1545,Paris,1,1,75
1546,Paris,1,1,75
1547,Paris,1,1,75
1548,Paris,1,1,75
1549,Paris,1,1,75
1550,Paris,1,1,75
1551,Paris,1,1,75
1552,Paris,1,1,75
1553,Paris,1,1,75
1554,Paris,1,1,75
1555,Paris,1,1,75
1556,Paris,1,1,75
1557,Paris,1,1,75
1558,Paris,1,1,75
1559,Paris,1,1,75
1560,Paris,1,1,75
1561,Paris,1,1,75
1562,Paris,1,1,75
1563,Paris,1,1,75
1564,Paris,1,1,75
1565,Paris,1,1,75
1566,Paris,1,1,75
1567,Paris,1,1,75
1568,Paris,1,1,75
1569,Paris,1,1,75
1570,Paris,1,1,75
1571,Paris,1,1,75
1572,Paris,1,1,75
1573,Paris,1,1,75
1574,Paris,1,1,75
1575,Paris,1,1,75
1576,Paris,1,1,75
1577,Paris,1,1,75
1578,Paris,1,1,75
1579,Paris,1,1,75
1580,Paris,1,1,75
1581,Paris,1,1,75
1582,Paris,1,1,75
1583,Paris,1,1,75
1584,Paris,1,1,75
1585,Paris,1,1,75
1586,Paris,1,1,75
1587,Paris,1,1,75
1588,Paris,1,1,75
1589,Paris,1,1,75
1590,Paris,1,1,75
1591,Paris,1,1,75
1592,Paris,1,1,75
1593,Paris,1,1,75
1594,Paris,1,1,75
1595,Paris,1,1,75
1596,Paris,1,1,75
1597,Paris,1,1,75
1598,Paris,1,1,75
1599,Paris,1,1,75
1600,Paris,1,1,75
1601,Paris,1,1,75
1602,Paris,1,1,75
1603,Paris,1,1,75
1604,Paris,1,1,75
1605,Paris,1,1,75
1606,Paris,1,1,75
1607,Paris,1,1,75
1608,Paris,1,1,75
1609,Paris,1,1,75
1610,Paris,1,1,75
1611,Paris,1,1,75
1612,Paris,1,1,75
1613,Paris,1,1,75
1614,Paris,1,1,75
1615,Paris,1,1,75
1616,Paris,1,1,75
1617,Paris,1,1,75
1618,Paris,1,1,75
1619,Paris,1,1,75
1620,Paris,1,1,75
1621,Paris,1,1,75
1622,Paris,1,1,75
1623,Paris,1,1,75
1624,Paris,1,1,75
1625,Paris,1,1,75
1626,Paris,1,1,75
1627,Paris,1,1,75
1628,Paris,1,1,75
1629,Paris,1,1,75
1630,Paris,1,1,75
1631,Paris,1,1,75
1632,Paris,1,1,75
1633,Paris,1,1,75
1634,Paris,1,1,75
1635,Paris,1,1,75
1636,Paris,1,1,75
1637,Paris,1,1,75
1638,Paris,1,2,75
1639,Département de Paris,1,2,
1640,Paris,1,2,75
1641,Paris,1,1,75
1642,Paris,1,4,75
1643,Paris,1,2,75
1644,Paris,1,1,75
1645,Paris,1,22,75
1646,Paris,1,12,75
1647,Paris,1,12,75
1648,Paris,1,15,75
1649,Paris,1,4,75
1650,Paris,1,3,75
1651,Paris,1,1,75
1652,Paris,1,1,75
1653,Paris,1,3,75
1654,Paris,1,4,75
1655,Paris,1,4,75
1656,Paris,1,3,75
1657,Paris,1,2,75
1658,Paris,1,9,75
1659,Paris,1,7,75
1660,Paris,1,3,75
1661,Paris,1,1,75
1662,Paris,1,11,75
1663,Paris,1,5,75
1664,Paris,1,4,75
1665,Paris,1,15,75
1666,Paris,1,3,75
1667,Paris,1,12,75
1668,Paris,1,5,75
1669,Paris,1,2,75
1670,Paris,1,3,75
1671,Paris,1,2,75
1672,Paris,1,3,75
1673,Paris,1,1,75
1674,Paris,1,6,75
1675,Paris,1,3,75
1676,Paris,1,1,75
1677,Paris,1,4,75
1678,Gironde,1,1,33
1679,Gironde,1,2,33
1680,Gironde,1,5,33
1681,Gironde,1,11,33
1682,Gironde,1,3,33
1683,Gironde,1,5,33
1684,Gironde,1,3,33
1685,Gironde,1,3,33
1686,Gironde,1,9,33
1687,Gironde,1,4,33
1688,Gironde,1,1,33
1689,Gironde,1,1,33
1690,Gironde,1,1,33
1691,Gironde,1,1,33
1692,Gironde,1,1,33
1693,Gironde,1,1,33
1694,Gironde,1,1,33
1695,Gironde,1,1,33
1696,Gironde,1,1,33
1697,Gironde,1,1,33
1698,Gironde,1,1,33
1699,Gironde,1,1,33
1700,Gironde,1,1,33
1701,Gironde,1,1,33
1702,Gironde,1,1,33
1703,Gironde,1,1,33
1704,Gironde,1,1,33
1705,Gironde,1,1,33
1706,Gironde,1,1,33
1707,Gironde,1,1,33
1708,Gironde,1,1,33
1709,Gironde,1,1,33
1710,Gironde,1,1,33
1711,Gironde,1,1,33
1712,Gironde,1,1,33
1713,Gironde,1,1,33
1714,Gironde,1,1,33
1715,Gironde,1,1,33
1716,Gironde,1,1,33
1717,Gironde,1,1,33
1718,Gironde,1,1,33
1719,Gironde,1,1,33
1720,Gironde,1,1,33
1721,Gironde,1,1,33
1722,Gironde,1,1,33
1723,Gironde,1,1,33
1724,Gironde,1,1,33
1725,Gironde,1,1,33
1726,Gironde,1,1,33
1727,Gironde,1,1,33
1728,Gironde,1,1,33
1729,Gironde,1,1,33
1730,Gironde,1,1,33
1731,Gironde,1,1,33
1732,Gironde,1,1,33
1733,Gironde,1,1,33
1734,Gironde,1,1,33
1735,Gironde,1,1,33
1736,Gironde,1,1,33
1737,Gironde,1,1,33
1738,Gironde,1,1,33
1739,Gironde,1,9,33
1740,Gironde,1,3,33
1741,Gironde,1,4,33
1742,Gironde,1,3,33
1743,Gironde,1,2,33
1744,Gironde,1,2,33
1745,Gironde,1,2,33
1746,Gironde,1,7,33
1747,Gironde,1,6,33
1748,Gironde,1,4,33
1749,Gironde,1,4,33
1750,Gironde,1,1,33
1751,Gironde,1,1,33
1752,Gironde,1,3,33
1753,Gironde,1,2,33
1754,Gironde,1,1,33
1755,Gironde,1,1,33
1756,Gironde,1,2,33
1757,Gironde,1,1,33
1758,Gironde,1,1,33
1759,Gironde,1,3,33
1760,Gironde,1,7,33
1761,Gironde,1,1,33
1762,Gironde,1,1,33
1763,Gironde,1,1,33
1764,Gironde,1,4,33
1765,Gironde,1,4,33
1766,Gironde,1,3,33
1767,Gironde,1,6,33
1768,Gironde,1,1,33
1769,Gironde,1,6,33
1770,Gironde,1,5,33
1771,Gironde,1,2,33
1772,Gironde,1,1,33
1773,Gironde,1,1,33
1774,Gironde,1,1,33
1775,Gironde,1,1,33
1776,Gironde,1,1,33
1777,Gironde,1,1,33
1778,Gironde,1,1,33
1779,Gironde,1,1,33
1780,Gironde,1,1,33
1781,Gironde,1,1,33
1782,Gironde,1,1,33
1783,Gironde,1,1,33
1784,Gironde,1,1,33
1785,Gironde,1,1,33
1786,Gironde,1,1,33
1787,Gironde,1,1,33
1788,Gironde,1,1,33
1789,Gironde,1,1,33
1790,Gironde,1,1,33
1791,Gironde,1,1,33
1792,Gironde,1,4,33
1793,Gironde,1,11,33
1794,Gironde,1,10,33
1795,Gironde,1,3,33
1796,Gironde,1,1,33
1797,Gironde,1,1,33
1798,Gironde,1,1,33
1799,Gironde,1,1,33
1800,Gironde,1,5,33
1801,Gironde,1,4,33
1802,Gironde,1,6,33
1803,Gironde,1,8,33
1804,Gironde,1,1,33
1805,Gironde,1,1,33
1806,Gironde,1,3,33
1807,Gironde,1,1,33
1808,Gironde,1,5,33
1809,Gironde,1,1,33
1810,Gironde,1,2,33
1811,Gironde,1,2,33
1812,Gironde,1,2,33
1813,Gironde,1,3,33
1814,Gironde,1,7,33
1815,Gironde,2,2,33
1816,Gironde,1,3,33
1817,Gironde,1,1,33
1818,Gironde,2,1,33
1819,Gironde,1,8,33
1820,Gironde,1,5,33
1821,Gironde,1,10,33
1822,Gironde,1,5,33
1823,Gironde,1,7,33
1824,Gironde,1,3,33
1825,Gironde,1,3,33
1826,Gironde,1,9,33
1827,Gironde,1,1,33
1828,Gironde,1,2,33
1829,Gironde,1,5,33
1830,Gironde,1,3,33
1831,Gironde,1,1,33
1832,Gironde,1,2,33
1833,Gironde,1,1,33
1834,Gironde,1,13,33
1835,Gironde,1,5,33
1836,Gironde,1,6,33
1837,Gironde,1,1,33
1838,Gironde,1,4,33
1839,Gironde,1,3,33
1840,Gironde,1,1,33
1841,Gironde,1,6,33
1842,Gironde,1,6,33
1843,Gironde,1,8,33
1844,Gironde,1,2,33
1845,Gironde,1,2,33
1846,Gironde,1,4,33
1847,Gironde,1,7,33
1848,Gironde,1,1,33
1849,Gironde,1,6,33
1850,Gironde,1,2,33
1851,Gironde,1,1,33
1852,Gironde,1,1,33
1853,Gironde,1,3,33
1854,Loire-Atlantique,1,5,44
1855,Loire-Atlantique,1,3,44
1856,Loire-Atlantique,1,11,44
1857,Loire-Atlantique,1,3,44
1858,Loire-Atlantique,1,3,44
1859,Loire-Atlantique,1,7,44
1860,Loire-Atlantique,1,12,44
1861,Loire-Atlantique,1,9,44
1862,Loire-Atlantique,1,1,44
1863,Loire-Atlantique,1,2,44
1864,Loire-Atlantique,1,2,44
1865,Loire-Atlantique,1,2,44
1866,Loire-Atlantique,1,2,44
1867,Loire-Atlantique,1,6,44
1868,Loire-Atlantique,1,6,44
1869,Loire-Atlantique,1,2,44
1870,Loire-Atlantique,1,5,44
1871,Loire-Atlantique,1,11,44
1872,Loire-Atlantique,1,4,44
1873,Loire-Atlantique,1,2,44
1874,Loire-Atlantique,1,3,44
1875,Loire-Atlantique,1,1,44
1876,Loire-Atlantique,1,1,44
1877,Loire-Atlantique,1,3,44
1878,Loire-Atlantique,1,1,44
1879,Loire-Atlantique,1,3,44
1880,Loire-Atlantique,1,1,44
1881,Loire-Atlantique,1,2,44
1882,Loire-Atlantique,1,1,44
1883,Loire-Atlantique,1,10,44
1884,Loire-Atlantique,1,1,44
1885,Loire-Atlantique,1,1,44
1886,Loire-Atlantique,1,1,44
1887,Loire-Atlantique,1,1,44
1888,Loire-Atlantique,1,1,44
1889,Loire-Atlantique,1,1,44
1890,Loire-Atlantique,1,1,44
1891,Loire-Atlantique,1,1,44
1892,Loire-Atlantique,1,1,44
1893,Loire-Atlantique,1,1,44
1894,Loire-Atlantique,1,1,44
1895,Loire-Atlantique,1,1,44
1896,Loire-Atlantique,1,1,44
1897,Loire-Atlantique,1,1,44
1898,Loire-Atlantique,1,1,44
1899,Loire-Atlantique,1,1,44
1900,Loire-Atlantique,1,1,44
1901,Loire-Atlantique,1,1,44
1902,Loire-Atlantique,1,1,44
1903,Loire-Atlantique,1,1,44
1904,Loire-Atlantique,1,1,44
1905,Loire-Atlantique,1,1,44
1906,Loire-Atlantique,1,1,44
1907,Paris,1,1,75
1908,Loire-Atlantique,1,1,44
1909,Loire-Atlantique,1,1,44
1910,Loire-Atlantique,1,1,44
1911,Loire-Atlantique,1,1,44
1912,Loire-Atlantique,1,1,44
1913,Loire-Atlantique,1,1,44
1914,Loire-Atlantique,1,1,44
1915,Loire-Atlantique,1,1,44
1916,Loire-Atlantique,1,1,44
1917,Loire-Atlantique,1,1,44
1918,Loire-Atlantique,1,1,44
1919,Loire-Atlantique,1,1,44
1920,Loire-Atlantique,1,1,44
1921,Loire-Atlantique,1,1,44
1922,Loire-Atlantique,0,3,44
1923,Loire-Atlantique,1,1,44
1924,Loire-Atlantique,1,1,44
1925,Loire-Atlantique,1,1,44
1926,Loire-Atlantique,1,1,44
1927,Loire-Atlantique,1,1,44
1928,Loire-Atlantique,1,1,44
1929,Loire-Atlantique,1,1,44
1930,Loire-Atlantique,1,1,44
1931,Loire-Atlantique,1,1,44
1932,Loire-Atlantique,1,1,44
1933,Loire-Atlantique,1,1,44
1934,Loire-Atlantique,1,1,44
1935,Loire-Atlantique,1,1,44
1936,Loire-Atlantique,1,1,44
1937,Loire-Atlantique,1,1,44
1938,Loire-Atlantique,1,1,44
1939,Loire-Atlantique,1,1,44
1940,Loire-Atlantique,1,1,44
1941,Loire-Atlantique,1,1,44
1942,Loire-Atlantique,1,1,44
1943,Loire-Atlantique,1,1,44
1944,Loire-Atlantique,1,1,44
1945,Loire-Atlantique,1,3,44
1946,Loire-Atlantique,1,1,44
1947,Loire-Atlantique,1,1,44
1948,Loire-Atlantique,1,1,44
1949,Loire-Atlantique,1,1,44
1950,Loire-Atlantique,1,1,44
1951,Loire-Atlantique,1,1,44
1952,Loire-Atlantique,1,1,44
1953,Loire-Atlantique,1,1,44
1954,Loire-Atlantique,1,1,44
1955,Loire-Atlantique,1,1,44
1956,Loire-Atlantique,1,1,44
1957,Loire-Atlantique,1,1,44
1958,Loire-Atlantique,1,1,44
1959,Loire-Atlantique,1,1,44
1960,Loire-Atlantique,1,1,44
1961,Loire-Atlantique,1,1,44
1962,Loire-Atlantique,1,1,44
1963,Loire-Atlantique,1,1,44
1964,Loire-Atlantique,1,1,44
1965,Loire-Atlantique,1,1,44
1966,Loire-Atlantique,1,1,44
1967,Loire-Atlantique,1,1,44
1968,Loire-Atlantique,1,1,44
1969,Loire-Atlantique,1,1,44
1970,Loire-Atlantique,1,1,44
1971,Loire-Atlantique,1,1,44
1972,Lajemmerais,0,1,
1973,Loire-Atlantique,1,1,44
1974,Loire-Atlantique,1,1,44
1975,Loire-Atlantique,1,1,44
1976,Loire-Atlantique,1,1,44
1977,Loire-Atlantique,1,1,44
1978,Loire-Atlantique,1,1,44
1979,Paris,1,1,75
1980,Loire-Atlantique,1,1,44
1981,Loire-Atlantique,1,1,44
1982,Loire-Atlantique,1,1,44
1983,Loire-Atlantique,1,1,44
1984,Loire-Atlantique,1,1,44
1985,Loire-Atlantique,1,1,44
1986,Loire-Atlantique,1,1,44
1987,Loire-Atlantique,1,1,44
1988,Loire-Atlantique,1,1,44
1989,Loire-Atlantique,1,1,44
1990,Loire-Atlantique,1,1,44
1991,Loire-Atlantique,1,1,44
1992,Loire-Atlantique,1,1,44
1993,Loire-Atlantique,1,1,44
1994,Loire-Atlantique,1,1,44
1995,Loire-Atlantique,1,1,44
1996,Loire-Atlantique,1,1,44
1997,Loire-Atlantique,1,1,44
1998,Loire-Atlantique,1,1,44
1999,Loire-Atlantique,1,1,44
2000,Loire-Atlantique,1,1,44
2001,Loire-Atlantique,1,1,44
2002,Loire-Atlantique,1,1,44
2003,Loire-Atlantique,1,1,44
2004,Loire-Atlantique,1,1,44
2005,Loire-Atlantique,1,1,44
2006,Loire-Atlantique,1,1,44
2007,Loire-Atlantique,1,1,44
2008,Loire-Atlantique,1,1,44
2009,Loire-Atlantique,1,1,44
2010,Loire-Atlantique,1,1,44
2011,Loire-Atlantique,1,1,44
2012,Loire-Atlantique,1,1,44
2013,Loire-Atlantique,1,1,44
2014,Loire-Atlantique,1,1,44
2015,Loire-Atlantique,1,1,44
2016,Loire-Atlantique,1,1,44
2017,Loire-Atlantique,1,1,44
2018,Loire-Atlantique,1,1,44
2019,Loire-Atlantique,1,3,44
2020,Loire-Atlantique,1,6,44
2021,Loire-Atlantique,1,2,44
2022,Loire-Atlantique,1,2,44
2023,Loire-Atlantique,1,2,44
2024,Loire-Atlantique,1,2,44
2025,Loire-Atlantique,1,3,44
2026,Loire-Atlantique,1,1,44
2027,Loire-Atlantique,0,1,44
2028,Loire-Atlantique,1,4,44
2029,Loire-Atlantique,0,1,44
2030,Loire-Atlantique,1,2,44
2031,Loire-Atlantique,1,1,44
2032,Loire-Atlantique,1,1,44
2033,Loire-Atlantique,1,4,44
2034,Seine-Saint-Denis,1,1,93
2035,Seine-Saint-Denis,1,1,93
2036,Seine-Saint-Denis,1,1,93
2037,Seine-et-Marne,0,3,77
2038,Paris,0,2,75
2039,Bouches-du-Rhône,0,2,
2040,Bouches-du-Rhône,0,1,
2041,Gironde,1,1,33
2042,Seine-et-Marne,0,1,77
2043,Seine-et-Marne,0,4,77
2044,Seine-et-Marne,2,2,77
2045,Paris,1,14,75
2046,Paris,1,1,75
2047,Paris,1,3,75
2048,Bas-Rhin,1,3,67
2049,Bas-Rhin,1,4,67
2050,Bas-Rhin,1,1,67
2051,Bas-Rhin,1,8,67
2052,Bas-Rhin,1,11,67
2053,Bas-Rhin,1,13,67
2054,Bas-Rhin,1,1,67
2055,Bas-Rhin,1,1,67
2056,Bas-Rhin,1,14,67
2057,Bas-Rhin,0,1,67
2058,Bas-Rhin,1,2,67
2059,Bas-Rhin,1,1,67
2060,Bas-Rhin,0,1,67
2061,Bas-Rhin,1,1,67
2062,Bas-Rhin,1,4,67
2063,Bas-Rhin,1,5,67
2064,Bas-Rhin,1,9,67
2065,Bas-Rhin,1,6,67
2066,Bas-Rhin,1,4,67
2067,Bas-Rhin,1,4,67
2068,Bas-Rhin,1,4,67
2069,Bas-Rhin,1,4,67
2070,Bas-Rhin,1,3,67
2071,Bas-Rhin,1,2,67
2072,Paris,1,12,75
2073,Bas-Rhin,0,2,67
2074,Bas-Rhin,1,1,67
2075,Bas-Rhin,1,2,67
2076,Bas-Rhin,1,1,67
2077,Bas-Rhin,1,1,67
2078,Bas-Rhin,1,2,67
2079,Bas-Rhin,1,1,67
2080,Bas-Rhin,1,1,67
2081,Bas-Rhin,0,1,67
2082,Bas-Rhin,1,3,67
2083,Bas-Rhin,1,1,67
2084,Bas-Rhin,0,1,67
2085,Bas-Rhin,1,9,67
2086,Bas-Rhin,1,8,67
2087,Paris,1,4,75
2088,Bas-Rhin,2,3,67
2089,Bas-Rhin,0,2,67
2090,Bas-Rhin,0,1,67
2091,Bas-Rhin,1,5,67
2092,Gironde,1,12,33
2093,Bas-Rhin,1,1,67
